recipeItemId	itemName	sourceKind	npcName	zone	x	y	faction
253920	Pattern: Shadow Gloves	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253922	Pattern: Pearly Gloves	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253924	Pattern: Shining Gloves	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253926	Pattern: Pristine Sash	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253928	Pattern: Silky Sash	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253930	Pattern: Flame Sash	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253932	Pattern: Shadow Sash	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253934	Pattern: Pearly Sash	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253936	Pattern: Shining Sash	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253950	Pattern: Pristine Circlet	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253952	Pattern: Silky Circlet	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253954	Pattern: Flame Circlet	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253956	Pattern: Shadow Circlet	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253958	Pattern: Pearly Circlet	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253960	Pattern: Shining Circlet	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253962	Pattern: Pristine Gown	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253964	Pattern: Silky Gown	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253966	Pattern: Flame Gown	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253968	Pattern: Shadow Gown	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253970	Pattern: Pearly Gown	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253972	Pattern: Shining Gown	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253988	Pattern: Pristine Leggings	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253990	Pattern: Silky Leggings	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253992	Pattern: Flame Leggings	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253994	Pattern: Shadow Leggings	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253996	Pattern: Pearly Leggings	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
253998	Pattern: Shining Leggings	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254024	Pattern: Frothing Handwraps	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254026	Pattern: Fiery Handwraps	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254028	Pattern: Black Handwraps	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254030	Pattern: Golden Handwraps	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254032	Pattern: Radiant Handwraps	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254036	Pattern: Mageweave Reagent Bag	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254050	Pattern: Nethergeld Shoulders	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254052	Pattern: Netherfroth Shoulders	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254054	Pattern: Netherflame Shoulders	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254056	Pattern: Netherpearl Shoulders	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254058	Pattern: Nethershine Shoulders	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254060	Pattern: Netherlight Shoulders	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254062	Pattern: Nethergeld Cuffs	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254064	Pattern: Netherfroth Cuffs	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254066	Pattern: Netherflame Cuffs	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254068	Pattern: Netherpearl Cuffs	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254070	Pattern: Nethershine Cuffs	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254072	Pattern: Netherlight Cuffs	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254080	Pattern: Runecloth Reagent Bag	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254082	Pattern: Gilded Waistcord	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254084	Pattern: Frothing Waistcord	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254086	Pattern: Fiery Waistcord	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254088	Pattern: Black Waistcord	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254090	Pattern: Golden Waistcord	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254092	Pattern: Radiant Waistcord	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254108	Pattern: Gilded Sandals	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254110	Pattern: Frothing Sandals	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254112	Pattern: Fiery Sandals	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254114	Pattern: Black Sandals	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254116	Pattern: Golden Sandals	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
254118	Pattern: Radiant Sandals	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
264201	Schematic: SAF-T Tabs	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
264202	Schematic: SAF-T Dynamite	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
264203	Schematic: SAF-T Copper Bomb	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
264204	Schematic: EZ-Thro Wrap	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
264205	Schematic: EZ-Thro Copper Bomb XL	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
264206	Schematic: No Slip SAF-T Padding	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
264209	Schematic: SAF-T Bell	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
264211	Schematic: EZ-Thro Fireproof Fuse	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
264216	Schematic: Emergency Field Cloak	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
264217	Schematic: Compact Critter Carrier	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
264220	Schematic: SAF-T Disposable Parachute	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
264221	Schematic: Gnomish Army Knife	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
264222	Schematic: Loot-A-Rang	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
264232	Schematic: Ultrasafe Rechargeable Battery	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
264234	Schematic: Gnomish Poultryizer	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
264235	Schematic: Ultralight Goblin Glider	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
264237	Schematic: Stealthman 52	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
271621	Alchemy Certification	vendor	Nina Surefire	Three Corners, Redridge Mountains	10.9	72.5	alliance
271622	Blacksmithing Certification	vendor	Stondry Darkhammer	Three Corners, Redridge Mountains	10.4	74.8	alliance
271624	Enchanting Certification	vendor	Alynsia	Three Corners, Redridge Mountains	11.2	71.5	alliance
271625	Engineering Certification	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
271626	Leatherworking Certification	vendor	Daniel Stitchsong	Three Corners, Redridge Mountains	10.0	72.8	alliance
271627	Tailoring Certification	vendor	Mivin Shadowweave	Three Corners, Redridge Mountains	10.0	72.9	alliance
272941	Thick Logs	vendor	Kalsey Sanden	Three Corners, Redridge Mountains	10.8	72.8	alliance
274393	Formula: Enchant Off-Hand - Wisdom	vendor	Alynsia	Three Corners, Redridge Mountains	11.2	71.5	alliance
274394	Formula: Enchant 2H Weapon - Spellblasting	vendor	Alynsia	Three Corners, Redridge Mountains	11.2	71.5	alliance
274398	Formula: Enchant Gloves - Superior Strength	vendor	Alynsia	Three Corners, Redridge Mountains	11.2	71.5	alliance
274399	Formula: Enchant Cloak - Agility	vendor	Alynsia	Three Corners, Redridge Mountains	11.2	71.5	alliance
274401	Formula: Enchant Bracer - Greater Spellpower	vendor	Alynsia	Three Corners, Redridge Mountains	11.2	71.5	alliance
280321	Schematic: Whimsical Waistwrap	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
280322	Schematic: Gizmo Girdle	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
280323	Schematic: Clanking Cord	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
280325	Schematic: Floppy Goggles	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
280326	Schematic: Bent Goggles	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
280327	Schematic: Stuckbutton Goggles	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
280328	Schematic: Dented Goggles	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
285285	Schematic: Satchel of Copper Bombs	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
285286	Schematic: Satchel of Bronze Bombs	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
285287	Schematic: Satchel of Iron Bombs	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
285288	Schematic: Satchel of Dark Iron Bombs	vendor	Fritz Fizzle	Three Corners, Redridge Mountains	10.5	74.3	alliance
